City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
186,Port Hawkesbury,CA,2023-02-09 04:29:37,45.6169,-61.3485,27.91,71,20,23.0
187,Solvychegodsk,RU,2023-02-09 04:29:37,61.3305,46.9156,12.7,99,93,6.51
188,Bambous Virieux,MU,2023-02-09 04:26:40,-20.3428,57.7575,82.65,74,75,16.11
189,Baculin,PH,2023-02-09 04:29:38,7.4525,126.5842,83.14,70,99,9.31
190,Caravelas,BR,2023-02-09 04:29:38,-17.7125,-39.2481,75.15,87,41,5.21
191,Severomuysk,RU,2023-02-09 04:29:38,56.1481,113.4267,0.91,90,92,2.59
192,Lima,PE,2023-02-09 04:27:13,-12.0432,-77.0282,75.9,79,100,13.8
193,Ribeira Grande,PT,2023-02-09 04:29:39,38.5167,-28.7,53.78,80,28,7.0
194,Bullhead City,US,2023-02-09 04:29:39,35.1478,-114.5683,62.1,29,0,5.75
195,Tabou,CI,2023-02-09 04:25:29,4.423,-7.3528,76.73,89,88,1.43
196,Chuy,UY,2023-02-09 04:24:47,-33.6971,-53.4616,70.81,93,32,7.2
197,Gold Coast,AU,2023-02-09 04:29:40,-28.0,153.4333,84.24,64,75,13.8
198,Vargem Grande,BR,2023-02-09 04:29:40,-3.5431,-43.9158,72.09,99,81,2.15
199,Andapa,MG,2023-02-09 04:29:40,-14.65,49.65,70.32,95,63,2.15
200,Boa Vista,BR,2023-02-09 04:29:40,2.8197,-60.6733,78.78,73,40,5.75
201,Adre,TD,2023-02-09 04:29:41,13.4667,22.2,59.52,14,73,14.29
202,Tura,IN,2023-02-09 04:24:49,25.5198,90.2201,73.36,39,48,2.93
203,Lata,PT,2023-02-09 04:26:43,40.1629,-8.3327,47.07,79,11,6.44
204,Mogocha,RU,2023-02-09 04:29:41,53.7333,119.7667,6.85,88,100,2.17
205,North Platte,US,2023-02-09 04:27:12,41.1239,-100.7654,36.37,84,0,15.99
206,George Town,MY,2023-02-09 04:27:13,5.4112,100.3354,85.93,78,20,4.61
207,The Valley,AI,2023-02-09 04:29:42,18.217,-63.0578,77.09,74,35,24.05
208,Sao Joao Da Barra,BR,2023-02-09 04:25:50,-21.6403,-41.0511,73.04,92,100,8.57
209,Luena,AO,2023-02-09 04:29:42,-11.7833,19.9167,60.17,89,100,3.83
210,Gornozavodsk,RU,2023-02-09 04:29:42,58.3758,58.3211,-4.7,100,100,3.04
211,Hambantota,LK,2023-02-09 04:25:41,6.1241,81.1185,84.54,74,20,11.5
212,Iqaluit,CA,2023-02-09 04:27:28,63.7506,-68.5145,-27.67,68,0,25.32
213,Harper,LR,2023-02-09 04:28:33,4.375,-7.7169,76.87,88,90,1.01
214,Nouadhibou,MR,2023-02-09 04:29:43,20.931,-17.0347,62.58,63,100,4.61
215,Dennery,LC,2023-02-09 04:29:44,13.8996,-60.8879,72.37,93,92,17.27
216,Saint-Philippe,RE,2023-02-09 04:27:46,-21.3585,55.7679,81.99,82,67,11.59
217,Kyra,RU,2023-02-09 04:29:44,49.5776,111.9753,11.84,76,57,2.04
218,Borogontsy,RU,2023-02-09 04:26:49,62.6683,131.1683,-32.49,91,75,3.27
219,Sinnamary,GF,2023-02-09 04:24:53,5.3833,-52.95,75.18,90,99,10.58
220,Owando,CG,2023-02-09 04:29:44,-0.4819,15.8999,71.56,74,76,2.66
221,Bahia Blanca,AR,2023-02-09 04:27:50,-38.7196,-62.2724,69.04,47,24,7.67
222,Tomatlan,MX,2023-02-09 04:29:45,19.9333,-105.25,63.66,89,4,1.99
223,Bestobe,KZ,2023-02-09 04:29:45,52.4994,73.0975,-12.32,100,100,3.65
224,Santa Maria,BR,2023-02-09 04:29:46,-29.6842,-53.8069,74.12,53,17,6.67
225,Balykshi,KZ,2023-02-09 04:28:17,47.0667,51.8667,-5.8,77,5,4.47
226,Grindavik,IS,2023-02-09 04:29:46,63.8424,-22.4338,24.75,68,75,21.85
227,Leningradskiy,RU,2023-02-09 04:29:46,69.3833,178.4167,-17.82,97,100,5.7
228,Arman,RU,2023-02-09 04:28:00,59.7,150.1667,2.01,77,100,8.75
229,Talnakh,RU,2023-02-09 04:29:16,69.4865,88.3972,-2.79,95,100,9.13
230,Rehoboth,NA,2023-02-09 04:30:47,-23.3167,17.0833,68.97,65,3,3.71
231,Nicolas Bravo,MX,2023-02-09 04:30:47,18.45,-88.9167,68.85,99,19,2.44
232,Port Elizabeth,ZA,2023-02-09 04:28:49,-33.918,25.5701,69.31,97,100,2.3
233,Dong Xoai,VN,2023-02-09 04:30:48,11.5333,106.9167,96.69,36,9,2.1
234,Carnarvon,AU,2023-02-09 04:30:48,-24.8667,113.6333,87.73,52,52,15.61
235,Charters Towers,AU,2023-02-09 04:28:02,-20.1,146.2667,87.35,49,84,14.09
236,Havoysund,NO,2023-02-09 04:30:48,70.9963,24.6622,35.83,59,100,22.77
237,Necochea,AR,2023-02-09 04:26:35,-38.5473,-58.7368,63.32,86,0,6.51
238,Torbay,CA,2023-02-09 04:30:49,47.6666,-52.7314,29.39,94,100,14.97
239,Margate,GB,2023-02-09 04:30:49,51.3813,1.3862,37.69,85,96,1.01
240,Mezen,RU,2023-02-09 04:30:49,65.8522,44.24,27.75,87,90,15.5
241,Timmins,CA,2023-02-09 04:29:15,48.4669,-81.3331,21.02,93,75,5.75
242,Nyurba,RU,2023-02-09 04:27:12,63.2842,118.3319,-33.7,95,72,1.86
243,Nanortalik,GL,2023-02-09 04:26:43,60.1432,-45.2371,25.9,87,100,8.88
244,Lubbock,US,2023-02-09 04:27:26,33.6001,-101.8338,47.14,43,0,9.22
245,Baykit,RU,2023-02-09 04:26:58,61.67,96.37,4.01,97,99,1.59
246,Buraydah,SA,2023-02-09 04:30:39,26.326,43.975,45.05,37,100,4.83
247,Mayskiy,RU,2023-02-09 04:30:50,47.6931,40.1025,9.81,90,7,6.33
248,Fairbanks,US,2023-02-09 04:30:51,64.8378,-147.7164,3.81,88,20,0.0
249,Kavieng,PG,2023-02-09 04:27:55,-2.5744,150.7967,83.46,71,100,6.15
250,Tahoua,NE,2023-02-09 04:30:51,14.8888,5.2692,67.42,19,69,11.41
251,Kuldiga,LV,2023-02-09 04:30:52,56.974,21.9572,35.29,84,97,12.1
252,Upernavik,GL,2023-02-09 04:26:57,72.7868,-56.1549,-30.28,84,2,8.52
253,Esperance,AU,2023-02-09 04:30:52,-33.8667,121.9,69.8,63,32,12.84
